Start date;End date;Total [MWh] Calculated resolutions;Photovoltaics and wind [MWh] Calculated resolutions;Wind offshore [MWh] Calculated resolutions;Wind onshore [MWh] Calculated resolutions;Photovoltaics [MWh] Calculated resolutions;Other [MWh] Calculated resolutions
Jul 21, 2024 12:00 AM;Jul 21, 2024 1:00 AM;33,335.00;14,690.00;3,602.50;11,087.50;0.00;18,645.00
Jul 21, 2024 1:00 AM;Jul 21, 2024 2:00 AM;32,039.00;14,172.75;3,589.50;10,583.25;0.00;17,866.25
Jul 21, 2024 2:00 AM;Jul 21, 2024 3:00 AM;30,798.00;13,415.50;3,398.50;10,017.00;0.00;17,382.50
Jul 21, 2024 3:00 AM;Jul 21, 2024 4:00 AM;29,519.00;12,349.25;2,951.50;9,397.75;0.00;17,169.75
Jul 21, 2024 4:00 AM;Jul 21, 2024 5:00 AM;28,544.00;11,068.50;2,432.75;8,635.75;0.00;17,475.50
Jul 21, 2024 5:00 AM;Jul 21, 2024 6:00 AM;27,641.00;9,927.00;1,950.25;7,857.75;119.00;17,714.00
Jul 21, 2024 6:00 AM;Jul 21, 2024 7:00 AM;28,940.00;10,789.25;1,518.75;6,885.00;2,385.50;18,150.75
Jul 21, 2024 7:00 AM;Jul 21, 2024 8:00 AM;31,672.00;15,264.25;1,171.00;5,428.75;8,664.50;16,407.75
Jul 21, 2024 8:00 AM;Jul 21, 2024 9:00 AM;36,937.00;22,626.00;922.00;3,777.25;17,926.75;14,311.00
Jul 21, 2024 9:00 AM;Jul 21, 2024 10:00 AM;43,855.00;30,205.00;738.25;2,307.50;27,159.25;13,650.00
Jul 21, 2024 10:00 AM;Jul 21, 2024 11:00 AM;49,879.00;36,505.25;609.00;1,893.75;34,002.50;13,373.75
Jul 21, 2024 11:00 AM;Jul 21, 2024 12:00 PM;53,877.00;40,034.25;549.00;1,879.00;37,606.25;13,842.75
Jul 21, 2024 12:00 PM;Jul 21, 2024 1:00 PM;55,573.00;41,501.50;529.00;1,950.75;39,021.75;14,071.50
Jul 21, 2024 1:00 PM;Jul 21, 2024 2:00 PM;54,038.00;41,021.75;510.00;2,124.25;38,387.50;13,016.25
Jul 21, 2024 2:00 PM;Jul 21, 2024 3:00 PM;50,794.00;38,502.25;527.50;2,438.75;35,536.00;12,291.75
Jul 21, 2024 3:00 PM;Jul 21, 2024 4:00 PM;47,235.00;34,428.50;616.75;2,781.25;31,030.50;12,806.50
Jul 21, 2024 4:00 PM;Jul 21, 2024 5:00 PM;42,177.00;29,299.00;719.25;3,281.75;25,298.00;12,878.00
Jul 21, 2024 5:00 PM;Jul 21, 2024 6:00 PM;38,448.00;22,802.75;901.75;3,900.00;18,001.00;15,645.25
Jul 21, 2024 6:00 PM;Jul 21, 2024 7:00 PM;36,831.00;16,179.75;1,191.75;4,333.50;10,654.50;20,651.25
Jul 21, 2024 7:00 PM;Jul 21, 2024 8:00 PM;35,181.00;10,992.75;1,478.00;4,797.25;4,717.50;24,188.25
Jul 21, 2024 8:00 PM;Jul 21, 2024 9:00 PM;33,634.00;8,199.25;1,649.00;5,372.25;1,178.00;25,434.75
Jul 21, 2024 9:00 PM;Jul 21, 2024 10:00 PM;33,206.00;7,205.75;1,791.00;5,359.75;55.00;26,000.25
Jul 21, 2024 10:00 PM;Jul 21, 2024 11:00 PM;33,286.00;7,634.00;1,973.75;5,660.25;0.00;25,652.00
Jul 21, 2024 11:00 PM;Jul 22, 2024 12:00 AM;30,942.00;8,267.75;2,182.25;6,085.50;0.00;22,674.25
Jul 22, 2024 12:00 AM;Jul 22, 2024 1:00 AM;30,384.00;7,487.50;1,730.50;5,757.00;0.00;22,896.50
Jul 22, 2024 1:00 AM;Jul 22, 2024 2:00 AM;29,857.00;7,745.50;1,768.50;5,977.00;0.00;22,111.50
Jul 22, 2024 2:00 AM;Jul 22, 2024 3:00 AM;29,721.00;8,197.00;1,839.50;6,357.50;0.00;21,524.00
Jul 22, 2024 3:00 AM;Jul 22, 2024 4:00 AM;30,204.00;8,616.25;1,983.25;6,633.00;0.00;21,587.75
Jul 22, 2024 4:00 AM;Jul 22, 2024 5:00 AM;31,816.00;9,167.25;2,166.50;7,000.75;0.00;22,648.75
Jul 22, 2024 5:00 AM;Jul 22, 2024 6:00 AM;33,318.00;9,924.00;2,265.75;7,613.75;44.50;23,394.00
Jul 22, 2024 6:00 AM;Jul 22, 2024 7:00 AM;39,130.00;11,764.50;2,159.75;8,367.75;1,237.00;27,365.50
Jul 22, 2024 7:00 AM;Jul 22, 2024 8:00 AM;44,586.00;15,315.50;1,884.50;8,787.00;4,644.00;29,270.50
Jul 22, 2024 8:00 AM;Jul 22, 2024 9:00 AM;49,183.00;20,637.00;1,548.50;9,379.75;9,708.75;28,546.00
Jul 22, 2024 9:00 AM;Jul 22, 2024 10:00 AM;52,081.00;26,623.75;1,261.50;10,027.00;15,335.25;25,457.25
Jul 22, 2024 10:00 AM;Jul 22, 2024 11:00 AM;54,677.00;32,664.25;1,014.50;10,523.25;21,126.50;22,012.75
Jul 22, 2024 11:00 AM;Jul 22, 2024 12:00 PM;58,569.00;37,975.75;853.50;10,834.00;26,288.25;20,593.25
Jul 22, 2024 12:00 PM;Jul 22, 2024 1:00 PM;60,994.00;41,794.25;792.25;11,098.50;29,903.50;19,199.75
Jul 22, 2024 1:00 PM;Jul 22, 2024 2:00 PM;62,842.00;43,875.50;795.00;11,276.75;31,803.75;18,966.50
Jul 22, 2024 2:00 PM;Jul 22, 2024 3:00 PM;62,369.00;44,340.25;799.00;11,442.25;32,099.00;18,028.75
Jul 22, 2024 3:00 PM;Jul 22, 2024 4:00 PM;59,606.00;42,595.00;842.00;11,290.25;30,462.75;17,011.00
Jul 22, 2024 4:00 PM;Jul 22, 2024 5:00 PM;54,807.00;38,055.50;897.25;10,598.50;26,559.75;16,751.50
Jul 22, 2024 5:00 PM;Jul 22, 2024 6:00 PM;49,043.00;31,019.25;1,006.25;9,513.00;20,500.00;18,023.75
Jul 22, 2024 6:00 PM;Jul 22, 2024 7:00 PM;45,457.00;22,152.50;1,210.75;8,070.25;12,871.50;23,304.50
Jul 22, 2024 7:00 PM;Jul 22, 2024 8:00 PM;42,264.00;13,456.00;1,369.25;6,305.75;5,781.00;28,808.00
Jul 22, 2024 8:00 PM;Jul 22, 2024 9:00 PM;38,553.00;7,631.50;1,456.00;4,748.25;1,427.25;30,921.50
Jul 22, 2024 9:00 PM;Jul 22, 2024 10:00 PM;36,226.00;5,476.00;1,539.00;3,894.50;42.50;30,750.00
Jul 22, 2024 10:00 PM;Jul 22, 2024 11:00 PM;34,668.00;5,374.50;1,680.25;3,694.25;0.00;29,293.50
Jul 22, 2024 11:00 PM;Jul 23, 2024 12:00 AM;31,936.00;5,587.50;1,880.50;3,707.00;0.00;26,348.50
Jul 23, 2024 12:00 AM;Jul 23, 2024 1:00 AM;29,567.00;6,730.75;2,702.00;4,028.75;0.00;22,836.25
Jul 23, 2024 1:00 AM;Jul 23, 2024 2:00 AM;29,118.00;7,675.00;2,998.25;4,676.75;0.00;21,443.00
Jul 23, 2024 2:00 AM;Jul 23, 2024 3:00 AM;30,001.00;8,547.75;3,127.25;5,420.50;0.00;21,453.25
Jul 23, 2024 3:00 AM;Jul 23, 2024 4:00 AM;30,215.00;8,972.00;3,068.00;5,904.00;0.00;21,243.00
Jul 23, 2024 4:00 AM;Jul 23, 2024 5:00 AM;31,993.00;9,202.75;2,873.50;6,329.25;0.00;22,790.25
Jul 23, 2024 5:00 AM;Jul 23, 2024 6:00 AM;33,891.00;9,477.00;2,676.00;6,736.25;64.75;24,414.00
Jul 23, 2024 6:00 AM;Jul 23, 2024 7:00 AM;39,390.00;11,370.75;2,452.00;7,082.25;1,836.50;28,019.25
Jul 23, 2024 7:00 AM;Jul 23, 2024 8:00 AM;45,692.00;15,909.75;2,184.00;7,053.25;6,672.50;29,782.25
Jul 23, 2024 8:00 AM;Jul 23, 2024 9:00 AM;49,596.00;22,414.25;1,915.50;6,642.25;13,856.50;27,181.75
Jul 23, 2024 9:00 AM;Jul 23, 2024 10:00 AM;53,950.00;29,745.75;1,647.75;6,781.50;21,316.50;24,204.25
Jul 23, 2024 10:00 AM;Jul 23, 2024 11:00 AM;56,930.00;36,308.75;1,406.25;7,923.25;26,979.25;20,621.25
Jul 23, 2024 11:00 AM;Jul 23, 2024 12:00 PM;58,242.00;39,753.75;1,221.50;8,718.00;29,814.25;18,488.25
Jul 23, 2024 12:00 PM;Jul 23, 2024 1:00 PM;60,000.00;41,160.75;1,101.00;9,015.75;31,044.00;18,839.25
Jul 23, 2024 1:00 PM;Jul 23, 2024 2:00 PM;59,525.00;41,667.25;1,053.00;9,369.50;31,244.75;17,857.75
Jul 23, 2024 2:00 PM;Jul 23, 2024 3:00 PM;57,786.00;40,660.75;1,094.50;9,718.50;29,847.75;17,125.25
Jul 23, 2024 3:00 PM;Jul 23, 2024 4:00 PM;55,454.00;38,132.75;1,182.75;9,891.75;27,058.25;17,321.25
Jul 23, 2024 4:00 PM;Jul 23, 2024 5:00 PM;52,291.00;33,574.25;1,311.75;9,852.75;22,409.75;18,716.75
Jul 23, 2024 5:00 PM;Jul 23, 2024 6:00 PM;48,995.00;27,549.25;1,510.50;9,759.00;16,279.75;21,445.75
Jul 23, 2024 6:00 PM;Jul 23, 2024 7:00 PM;46,843.00;21,148.00;1,791.25;9,453.75;9,903.00;25,695.00
Jul 23, 2024 7:00 PM;Jul 23, 2024 8:00 PM;44,418.00;15,564.75;2,215.25;8,910.25;4,439.25;28,853.25
Jul 23, 2024 8:00 PM;Jul 23, 2024 9:00 PM;42,711.00;12,217.25;2,663.50;8,467.00;1,086.75;30,493.75
Jul 23, 2024 9:00 PM;Jul 23, 2024 10:00 PM;40,820.00;11,210.00;2,973.25;8,183.75;53.00;29,610.00
Jul 23, 2024 10:00 PM;Jul 23, 2024 11:00 PM;40,377.00;11,639.50;3,216.25;8,423.25;0.00;28,737.50
Jul 23, 2024 11:00 PM;Jul 24, 2024 12:00 AM;38,985.00;12,148.50;3,336.00;8,812.50;0.00;26,836.50
Jul 24, 2024 12:00 AM;Jul 24, 2024 1:00 AM;35,096.00;11,310.50;2,766.00;8,544.50;0.00;23,785.50
Jul 24, 2024 1:00 AM;Jul 24, 2024 2:00 AM;33,443.00;11,721.00;2,926.00;8,795.00;0.00;21,722.00
Jul 24, 2024 2:00 AM;Jul 24, 2024 3:00 AM;32,758.00;12,192.00;3,051.50;9,140.50;0.00;20,566.00
Jul 24, 2024 3:00 AM;Jul 24, 2024 4:00 AM;32,286.00;12,427.75;3,125.00;9,302.75;0.00;19,858.25
Jul 24, 2024 4:00 AM;Jul 24, 2024 5:00 AM;32,543.00;12,410.50;3,165.50;9,245.00;0.00;20,132.50
Jul 24, 2024 5:00 AM;Jul 24, 2024 6:00 AM;33,501.00;12,482.75;3,178.50;9,258.75;45.50;21,018.25
Jul 24, 2024 6:00 AM;Jul 24, 2024 7:00 AM;38,666.00;13,805.50;3,112.75;9,257.00;1,435.75;24,860.50
Jul 24, 2024 7:00 AM;Jul 24, 2024 8:00 AM;44,421.00;17,629.75;2,983.25;9,063.25;5,583.25;26,791.25
Jul 24, 2024 8:00 AM;Jul 24, 2024 9:00 AM;48,243.00;24,372.75;2,678.25;9,453.25;12,241.25;23,870.25
Jul 24, 2024 9:00 AM;Jul 24, 2024 10:00 AM;52,573.00;31,818.75;2,309.00;9,627.25;19,882.50;20,754.25
Jul 24, 2024 10:00 AM;Jul 24, 2024 11:00 AM;56,550.00;38,669.50;2,052.25;9,597.75;27,019.50;17,880.50
Jul 24, 2024 11:00 AM;Jul 24, 2024 12:00 PM;61,774.00;44,647.75;1,927.50;9,851.75;32,868.50;17,126.25
Jul 24, 2024 12:00 PM;Jul 24, 2024 1:00 PM;65,345.00;48,471.00;1,899.75;10,401.00;36,170.25;16,874.00
Jul 24, 2024 1:00 PM;Jul 24, 2024 2:00 PM;65,771.00;50,383.25;1,912.00;11,180.00;37,291.25;15,387.75
Jul 24, 2024 2:00 PM;Jul 24, 2024 3:00 PM;64,888.00;50,771.00;1,939.25;12,089.75;36,742.00;14,117.00
Jul 24, 2024 3:00 PM;Jul 24, 2024 4:00 PM;62,389.00;48,722.25;2,001.00;12,658.50;34,062.75;13,666.75
Jul 24, 2024 4:00 PM;Jul 24, 2024 5:00 PM;58,869.00;44,099.25;2,073.25;12,820.50;29,205.50;14,769.75
Jul 24, 2024 5:00 PM;Jul 24, 2024 6:00 PM;51,790.00;36,825.00;2,096.25;12,461.50;22,267.25;14,965.00
Jul 24, 2024 6:00 PM;Jul 24, 2024 7:00 PM;47,629.00;27,443.50;2,114.25;11,507.75;13,821.50;20,185.50
Jul 24, 2024 7:00 PM;Jul 24, 2024 8:00 PM;44,430.00;17,939.25;1,973.50;9,952.00;6,013.75;26,490.75
Jul 24, 2024 8:00 PM;Jul 24, 2024 9:00 PM;40,966.00;11,528.50;1,786.50;8,305.00;1,437.00;29,437.50
Jul 24, 2024 9:00 PM;Jul 24, 2024 10:00 PM;38,573.00;8,616.00;1,569.50;7,003.50;43.00;29,957.00
Jul 24, 2024 10:00 PM;Jul 24, 2024 11:00 PM;36,355.00;7,731.25;1,403.00;6,328.25;0.00;28,623.75
Jul 24, 2024 11:00 PM;Jul 25, 2024 12:00 AM;32,889.00;7,039.75;1,296.50;5,743.25;0.00;25,849.25
Jul 25, 2024 12:00 AM;Jul 25, 2024 1:00 AM;32,159.00;5,095.00;960.75;4,134.25;0.00;27,064.00
Jul 25, 2024 1:00 AM;Jul 25, 2024 2:00 AM;31,054.00;4,639.25;926.25;3,713.00;0.00;26,414.75
Jul 25, 2024 2:00 AM;Jul 25, 2024 3:00 AM;30,046.00;4,167.00;892.50;3,274.50;0.00;25,879.00
Jul 25, 2024 3:00 AM;Jul 25, 2024 4:00 AM;29,186.00;3,730.00;865.00;2,865.00;0.00;25,456.00
Jul 25, 2024 4:00 AM;Jul 25, 2024 5:00 AM;29,263.00;3,376.75;878.00;2,498.75;0.00;25,886.25
Jul 25, 2024 5:00 AM;Jul 25, 2024 6:00 AM;31,331.00;3,300.50;1,000.00;2,238.75;61.75;28,030.50
Jul 25, 2024 6:00 AM;Jul 25, 2024 7:00 AM;35,854.00;5,526.25;1,261.25;2,036.00;2,229.00;30,327.75
Jul 25, 2024 7:00 AM;Jul 25, 2024 8:00 AM;42,149.00;12,215.75;1,597.75;1,674.00;8,944.00;29,933.25
Jul 25, 2024 8:00 AM;Jul 25, 2024 9:00 AM;48,501.00;22,263.75;1,969.00;1,307.25;18,987.50;26,237.25
Jul 25, 2024 9:00 AM;Jul 25, 2024 10:00 AM;53,269.00;32,265.25;2,245.25;1,145.25;28,874.75;21,003.75
Jul 25, 2024 10:00 AM;Jul 25, 2024 11:00 AM;56,527.00;39,436.25;2,369.50;1,071.50;35,995.25;17,090.75
Jul 25, 2024 11:00 AM;Jul 25, 2024 12:00 PM;60,925.00;43,500.25;2,430.25;1,059.00;40,011.00;17,424.75
Jul 25, 2024 12:00 PM;Jul 25, 2024 1:00 PM;62,759.00;45,659.00;2,467.50;1,132.25;42,059.25;17,100.00
Jul 25, 2024 1:00 PM;Jul 25, 2024 2:00 PM;62,940.00;45,994.75;2,500.75;1,226.50;42,267.50;16,945.25
Jul 25, 2024 2:00 PM;Jul 25, 2024 3:00 PM;60,651.00;44,333.25;2,503.25;1,294.25;40,535.75;16,317.75
Jul 25, 2024 3:00 PM;Jul 25, 2024 4:00 PM;56,424.00;40,475.25;2,404.00;1,349.50;36,721.75;15,948.75
Jul 25, 2024 4:00 PM;Jul 25, 2024 5:00 PM;50,303.00;34,071.50;2,225.00;1,390.50;30,456.00;16,231.50
Jul 25, 2024 5:00 PM;Jul 25, 2024 6:00 PM;45,275.00;25,541.50;2,056.50;1,382.75;22,102.25;19,733.50
Jul 25, 2024 6:00 PM;Jul 25, 2024 7:00 PM;43,838.00;16,281.75;1,913.00;1,352.50;13,016.25;27,556.25
Jul 25, 2024 7:00 PM;Jul 25, 2024 8:00 PM;43,349.00;8,736.50;1,811.75;1,448.75;5,476.00;34,612.50
Jul 25, 2024 8:00 PM;Jul 25, 2024 9:00 PM;40,322.00;4,647.25;1,734.00;1,700.25;1,213.00;35,674.75
Jul 25, 2024 9:00 PM;Jul 25, 2024 10:00 PM;39,106.00;3,855.50;1,759.25;2,057.00;39.25;35,250.50
Jul 25, 2024 10:00 PM;Jul 25, 2024 11:00 PM;37,755.00;4,676.75;1,953.75;2,723.00;0.00;33,078.25
Jul 25, 2024 11:00 PM;Jul 26, 2024 12:00 AM;35,328.00;5,809.75;2,235.00;3,574.75;0.00;29,518.25
Jul 26, 2024 12:00 AM;Jul 26, 2024 1:00 AM;33,492.00;7,610.75;2,493.00;5,117.75;0.00;25,881.25
Jul 26, 2024 1:00 AM;Jul 26, 2024 2:00 AM;31,908.00;8,356.50;2,569.00;5,787.50;0.00;23,551.50
Jul 26, 2024 2:00 AM;Jul 26, 2024 3:00 AM;31,661.00;8,979.50;2,572.75;6,406.75;0.00;22,681.50
Jul 26, 2024 3:00 AM;Jul 26, 2024 4:00 AM;31,326.00;9,137.75;2,445.50;6,692.25;0.00;22,188.25
Jul 26, 2024 4:00 AM;Jul 26, 2024 5:00 AM;31,553.00;8,937.00;2,205.75;6,731.25;0.00;22,616.00
Jul 26, 2024 5:00 AM;Jul 26, 2024 6:00 AM;33,110.00;8,685.50;1,968.25;6,669.75;47.50;24,424.50
Jul 26, 2024 6:00 AM;Jul 26, 2024 7:00 AM;37,522.00;9,462.00;1,742.00;6,490.75;1,229.25;28,060.00
Jul 26, 2024 7:00 AM;Jul 26, 2024 8:00 AM;43,156.00;12,391.75;1,550.75;6,111.50;4,729.50;30,764.25
Jul 26, 2024 8:00 AM;Jul 26, 2024 9:00 AM;45,319.00;17,098.50;1,332.75;5,815.00;9,950.75;28,220.50
Jul 26, 2024 9:00 AM;Jul 26, 2024 10:00 AM;47,895.00;22,029.50;1,181.75;5,300.50;15,547.25;25,865.50
Jul 26, 2024 10:00 AM;Jul 26, 2024 11:00 AM;48,277.00;26,379.75;1,078.50;4,925.25;20,376.00;21,897.25
Jul 26, 2024 11:00 AM;Jul 26, 2024 12:00 PM;49,656.00;30,084.25;1,057.50;4,908.25;24,118.50;19,571.75
Jul 26, 2024 12:00 PM;Jul 26, 2024 1:00 PM;51,264.00;32,703.00;1,023.25;5,057.00;26,622.75;18,561.00
Jul 26, 2024 1:00 PM;Jul 26, 2024 2:00 PM;51,497.00;33,685.25;1,034.25;5,196.25;27,454.75;17,811.75
Jul 26, 2024 2:00 PM;Jul 26, 2024 3:00 PM;51,299.00;33,370.25;977.00;5,212.00;27,181.25;17,928.75
Jul 26, 2024 3:00 PM;Jul 26, 2024 4:00 PM;49,866.00;31,633.75;910.00;5,060.00;25,663.75;18,232.25
Jul 26, 2024 4:00 PM;Jul 26, 2024 5:00 PM;47,518.00;27,886.75;872.75;4,765.75;22,248.25;19,631.25
Jul 26, 2024 5:00 PM;Jul 26, 2024 6:00 PM;43,477.00;22,313.50;845.75;4,312.00;17,155.75;21,163.50
Jul 26, 2024 6:00 PM;Jul 26, 2024 7:00 PM;41,982.00;15,451.25;798.50;3,678.75;10,974.00;26,530.75
Jul 26, 2024 7:00 PM;Jul 26, 2024 8:00 PM;40,349.00;8,563.00;720.00;2,983.00;4,860.00;31,786.00
Jul 26, 2024 8:00 PM;Jul 26, 2024 9:00 PM;39,016.00;4,128.00;660.50;2,403.00;1,064.50;34,888.00
Jul 26, 2024 9:00 PM;Jul 26, 2024 10:00 PM;36,985.00;2,538.50;594.75;1,918.50;25.25;34,446.50
Jul 26, 2024 10:00 PM;Jul 26, 2024 11:00 PM;35,212.00;2,291.50;525.00;1,766.50;0.00;32,920.50
Jul 26, 2024 11:00 PM;Jul 27, 2024 12:00 AM;32,265.00;2,171.00;488.50;1,682.50;0.00;30,094.00
Jul 27, 2024 12:00 AM;Jul 27, 2024 1:00 AM;30,816.00;2,062.75;569.00;1,493.75;0.00;28,753.25
Jul 27, 2024 1:00 AM;Jul 27, 2024 2:00 AM;29,682.00;1,920.00;497.00;1,423.00;0.00;27,762.00
Jul 27, 2024 2:00 AM;Jul 27, 2024 3:00 AM;28,475.00;1,905.50;418.00;1,487.50;0.00;26,569.50
Jul 27, 2024 3:00 AM;Jul 27, 2024 4:00 AM;27,736.00;1,836.50;336.25;1,500.25;0.00;25,899.50
Jul 27, 2024 4:00 AM;Jul 27, 2024 5:00 AM;27,625.00;1,737.25;253.50;1,483.75;0.00;25,887.75
Jul 27, 2024 5:00 AM;Jul 27, 2024 6:00 AM;27,147.00;1,733.00;193.50;1,492.25;47.25;25,414.00
Jul 27, 2024 6:00 AM;Jul 27, 2024 7:00 AM;28,137.00;2,893.75;154.25;1,533.75;1,205.75;25,243.25
Jul 27, 2024 7:00 AM;Jul 27, 2024 8:00 AM;30,304.00;6,543.25;128.50;1,432.75;4,982.00;23,760.75
Jul 27, 2024 8:00 AM;Jul 27, 2024 9:00 AM;33,647.00;12,481.00;116.25;1,209.25;11,155.50;21,166.00
Jul 27, 2024 9:00 AM;Jul 27, 2024 10:00 AM;38,926.00;19,184.50;108.75;981.00;18,094.75;19,741.50
Jul 27, 2024 10:00 AM;Jul 27, 2024 11:00 AM;42,651.00;25,265.25;101.25;900.50;24,263.50;17,385.75
Jul 27, 2024 11:00 AM;Jul 27, 2024 12:00 PM;46,752.00;29,879.75;93.50;924.75;28,861.50;16,872.25
Jul 27, 2024 12:00 PM;Jul 27, 2024 1:00 PM;50,018.00;32,270.50;87.00;938.25;31,245.25;17,747.50
Jul 27, 2024 1:00 PM;Jul 27, 2024 2:00 PM;50,293.00;32,463.50;82.00;974.50;31,407.00;17,829.50
Jul 27, 2024 2:00 PM;Jul 27, 2024 3:00 PM;47,738.00;30,633.25;82.75;1,039.50;29,511.00;17,104.75
Jul 27, 2024 3:00 PM;Jul 27, 2024 4:00 PM;44,036.00;27,001.00;86.25;1,106.00;25,808.75;17,035.00
Jul 27, 2024 4:00 PM;Jul 27, 2024 5:00 PM;40,480.00;21,698.00;95.00;1,128.50;20,474.50;18,782.00
Jul 27, 2024 5:00 PM;Jul 27, 2024 6:00 PM;36,616.00;14,989.25;101.00;1,171.75;13,716.50;21,626.75
Jul 27, 2024 6:00 PM;Jul 27, 2024 7:00 PM;35,895.00;8,861.00;103.25;1,296.75;7,461.00;27,034.00
Jul 27, 2024 7:00 PM;Jul 27, 2024 8:00 PM;35,803.00;4,563.75;102.75;1,499.75;2,961.25;31,239.25
Jul 27, 2024 8:00 PM;Jul 27, 2024 9:00 PM;34,235.00;2,485.50;94.50;1,790.00;601.00;31,749.50
Jul 27, 2024 9:00 PM;Jul 27, 2024 10:00 PM;32,636.00;2,109.00;88.00;1,990.00;31.00;30,527.00
Jul 27, 2024 10:00 PM;Jul 27, 2024 11:00 PM;32,129.00;2,489.75;96.75;2,393.00;0.00;29,639.25
Jul 27, 2024 11:00 PM;Jul 28, 2024 12:00 AM;29,766.00;2,959.50;112.00;2,847.50;0.00;26,806.50
Jul 28, 2024 12:00 AM;Jul 28, 2024 1:00 AM;28,005.00;4,391.75;109.75;4,282.00;0.00;23,613.25
Jul 28, 2024 1:00 AM;Jul 28, 2024 2:00 AM;27,551.00;5,530.25;188.25;5,342.00;0.00;22,020.75
Jul 28, 2024 2:00 AM;Jul 28, 2024 3:00 AM;27,288.00;7,055.00;329.25;6,725.75;0.00;20,233.00
Jul 28, 2024 3:00 AM;Jul 28, 2024 4:00 AM;27,465.00;8,529.75;478.75;8,051.00;0.00;18,935.25
Jul 28, 2024 4:00 AM;Jul 28, 2024 5:00 AM;27,676.00;9,923.75;659.50;9,264.25;0.00;17,752.25
Jul 28, 2024 5:00 AM;Jul 28, 2024 6:00 AM;27,755.00;10,945.25;859.25;10,064.25;21.75;16,809.75
Jul 28, 2024 6:00 AM;Jul 28, 2024 7:00 AM;29,550.00;12,069.75;1,004.75;10,125.25;939.75;17,480.25
Jul 28, 2024 7:00 AM;Jul 28, 2024 8:00 AM;32,192.00;14,691.25;1,061.00;9,243.50;4,386.75;17,500.75
Jul 28, 2024 8:00 AM;Jul 28, 2024 9:00 AM;35,535.00;20,208.25;1,148.75;8,391.75;10,667.75;15,326.75
Jul 28, 2024 9:00 AM;Jul 28, 2024 10:00 AM;43,260.00;27,666.25;1,273.50;8,036.00;18,356.75;15,593.75
Jul 28, 2024 10:00 AM;Jul 28, 2024 11:00 AM;50,927.00;35,609.00;1,319.50;8,166.00;26,123.50;15,318.00
Jul 28, 2024 11:00 AM;Jul 28, 2024 12:00 PM;55,938.00;42,400.00;1,305.00;8,304.25;32,790.75;13,538.00
Jul 28, 2024 12:00 PM;Jul 28, 2024 1:00 PM;59,080.00;46,990.50;1,538.25;8,330.00;37,122.25;12,089.50
Jul 28, 2024 1:00 PM;Jul 28, 2024 2:00 PM;59,327.00;49,245.00;1,749.00;8,464.75;39,031.25;10,082.00
Jul 28, 2024 2:00 PM;Jul 28, 2024 3:00 PM;58,021.00;49,340.75;1,886.75;8,603.75;38,850.25;8,680.25
Jul 28, 2024 3:00 PM;Jul 28, 2024 4:00 PM;56,343.00;47,281.25;1,980.00;8,992.25;36,309.00;9,061.75
Jul 28, 2024 4:00 PM;Jul 28, 2024 5:00 PM;53,090.00;43,526.00;2,030.75;10,051.50;31,443.75;9,564.00
Jul 28, 2024 5:00 PM;Jul 28, 2024 6:00 PM;47,637.00;36,889.50;2,081.50;10,750.50;24,057.50;10,747.50
Jul 28, 2024 6:00 PM;Jul 28, 2024 7:00 PM;42,526.00;26,562.25;2,156.25;9,889.50;14,516.50;15,963.75
Jul 28, 2024 7:00 PM;Jul 28, 2024 8:00 PM;39,159.00;16,689.75;2,115.00;8,632.25;5,942.50;22,469.25
Jul 28, 2024 8:00 PM;Jul 28, 2024 9:00 PM;35,642.00;11,063.25;2,030.50;7,699.50;1,333.25;24,578.75
Jul 28, 2024 9:00 PM;Jul 28, 2024 10:00 PM;34,163.00;9,213.50;1,914.25;7,265.75;33.50;24,949.50
Jul 28, 2024 10:00 PM;Jul 28, 2024 11:00 PM;32,657.00;9,058.25;1,815.50;7,242.75;0.00;23,598.75
Jul 28, 2024 11:00 PM;Jul 29, 2024 12:00 AM;30,934.00;8,843.75;1,716.25;7,127.50;0.00;22,090.25
Jul 29, 2024 12:00 AM;Jul 29, 2024 1:00 AM;28,411.00;8,045.50;1,580.50;6,465.00;0.00;20,365.50
Jul 29, 2024 1:00 AM;Jul 29, 2024 2:00 AM;26,426.00;7,560.25;1,577.75;5,982.50;0.00;18,865.75
Jul 29, 2024 2:00 AM;Jul 29, 2024 3:00 AM;25,953.00;7,207.50;1,539.00;5,668.50;0.00;18,745.50
Jul 29, 2024 3:00 AM;Jul 29, 2024 4:00 AM;25,520.00;6,796.25;1,457.75;5,338.50;0.00;18,723.75
Jul 29, 2024 4:00 AM;Jul 29, 2024 5:00 AM;25,899.00;6,350.00;1,365.00;4,985.00;0.00;19,549.00
Jul 29, 2024 5:00 AM;Jul 29, 2024 6:00 AM;28,322.00;5,991.50;1,302.75;4,654.00;34.75;22,330.50
Jul 29, 2024 6:00 AM;Jul 29, 2024 7:00 AM;33,960.00;7,598.25;1,277.50;4,239.00;2,081.75;26,361.75
Jul 29, 2024 7:00 AM;Jul 29, 2024 8:00 AM;38,884.00;13,565.50;1,263.75;3,522.50;8,779.25;25,318.50
Jul 29, 2024 8:00 AM;Jul 29, 2024 9:00 AM;45,869.00;23,172.00;1,205.75;2,722.50;19,243.75;22,697.00
Jul 29, 2024 9:00 AM;Jul 29, 2024 10:00 AM;53,255.00;33,493.25;1,069.50;2,218.25;30,205.50;19,761.75
